project_id,payment_anomaly_score,payment_anomaly_percentile,is_payment_anomaly,payment_unverified_rate,payment_unverified_exposure,payment_smurfing_score,payment_velocity_ratio,payment_lumpiness_index,payment_timing_risk,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-004495,60.8,83.14,0,0.0,0.0,0.0,1.293,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004496,22.18,36.78,0,0.0,0.0,0.0,0.8576,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004497,33.2,54.28,0,0.0,0.0,0.0,0.9452,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004498,38.51,63.96,0,0.0,0.0,0.0,0.8597,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004499,6.31,9.86,0,0.0,0.0,0.0,0.9402,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004500,52.66,78.42,0,0.0,0.0,0.0,1.2802,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004501,64.53,86.3,0,0.0,0.0,0.0,0.9147,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004502,17.23,29.76,0,0.0,0.0,0.0,0.9728,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004503,15.58,26.98,0,0.0,0.0,0.0,0.8649,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004504,37.6,62.38,0,0.0,0.0,0.0,0.8956,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004505,38.52,63.98,0,0.0,0.0,0.0,0.9786,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004506,35.84,59.2,0,0.0,0.0,0.0,0.9516,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004507,0.96,1.08,0,0.0,0.0,0.0,0.9455,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004508,30.53,49.18,0,0.0,0.0,0.0,0.8791,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004509,47.76,75.58,0,0.0,0.0,0.0,0.8899,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004510,40.43,66.98,0,0.0,0.0,0.0,0.9458,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004511,44.2,72.22,0,0.0,0.0,0.0,0.9776,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004512,7.22,11.48,0,0.0,0.0,0.0,0.905,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004513,45.39,73.56,0,0.0,0.0,0.0,0.8728,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004514,31.0,50.08,0,0.0,0.0,0.0,0.9495,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004515,35.38,58.36,0,0.0,0.0,0.0,0.8533,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004516,43.82,71.76,0,0.0,0.0,0.0,0.9731,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004517,71.26,91.68,0,1.0,1792000.0,0.0,0.8582,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004518,12.81,22.04,0,0.0,0.0,0.0,0.8981,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004519,44.25,72.26,0,0.0,0.0,0.7492,0.9097,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004520,3.95,5.88,0,0.0,0.0,0.0,0.9356,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004521,8.14,13.27,0,0.0,0.0,0.0,0.9451,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004522,38.99,64.78,0,0.0,0.0,0.0,0.9714,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004523,8.35,13.68,0,0.0,0.0,0.0,0.8928,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004524,38.18,63.4,0,0.0,0.0,0.0,0.9332,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004525,19.92,33.8,0,0.0,0.0,0.0,0.907,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004526,1.89,2.66,0,0.0,0.0,0.0,0.9146,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004527,27.34,43.44,0,0.0,0.0,0.0,0.9626,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004528,36.09,59.64,0,0.0,0.0,0.0,0.9539,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004529,36.3,60.02,0,0.0,0.0,0.0,0.874,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004530,7.45,11.96,0,0.0,0.0,0.0,0.952,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004531,42.82,70.36,0,0.0,0.0,0.0,0.887,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004532,35.73,59.0,0,0.0,0.0,0.0,0.9491,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004533,43.03,70.66,0,0.0,0.0,0.0,0.9071,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004534,31.55,51.22,0,0.0,0.0,0.0,0.8952,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004535,50.94,77.5,0,0.0,0.0,0.0,1.3362,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004536,34.9,57.46,0,0.0,0.0,0.0,0.8604,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004537,48.32,76.04,0,0.0,0.0,0.0,0.9726,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004538,5.69,8.74,0,0.0,0.0,0.0,0.9038,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004539,5.42,8.26,0,0.0,0.0,0.0,0.9001,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004540,10.69,18.02,0,0.0,0.0,0.0,0.951,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004541,36.61,60.58,0,0.0,0.0,0.0,0.8725,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004542,2.68,3.9,0,0.0,0.0,0.0,0.8784,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004543,11.72,19.94,0,0.0,0.0,0.0,0.9731,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004544,16.16,27.96,0,0.0,0.0,0.0,0.9713,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004545,9.47,15.72,0,0.0,0.0,0.0,0.8779,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004546,59.01,82.16,0,0.0,0.0,0.8912,0.8945,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004547,21.73,36.14,0,0.0,0.0,0.0,0.9339,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004548,77.66,95.12,1,1.0,702000.0,0.0,0.9176,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004549,30.38,48.88,0,0.0,0.0,0.0,0.9215,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004550,26.69,42.52,0,0.0,0.0,0.0,0.8911,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004551,62.64,84.52,0,0.0,0.0,0.0,0.9205,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004552,47.97,75.76,0,0.0,0.0,0.0,0.9613,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004553,37.19,61.62,0,0.0,0.0,0.0,0.9559,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004554,28.41,45.2,0,0.0,0.0,0.0,0.9186,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004555,11.28,19.08,0,0.0,0.0,0.0,0.9688,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004556,14.21,24.72,0,0.0,0.0,0.0,0.8881,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004557,23.06,37.92,0,0.0,0.0,0.0,0.8704,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004558,10.13,16.98,0,0.0,0.0,0.0,0.9414,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004559,7.44,11.94,0,0.0,0.0,0.0,0.8937,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004560,36.6,60.56,0,0.0,0.0,0.0,0.8636,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004561,24.42,39.64,0,0.0,0.0,0.0,0.9592,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004562,4.29,6.46,0,0.0,0.0,0.0,0.856,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004563,28.93,46.16,0,0.0,0.0,0.0,0.9161,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004564,40.38,66.92,0,0.0,0.0,0.0,0.8705,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004565,57.43,81.2,0,0.0,0.0,0.0,1.4128,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004566,7.68,12.38,0,0.0,0.0,0.0,0.9738,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004567,14.55,25.32,0,0.0,0.0,0.0,0.9616,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004568,43.11,70.76,0,0.0,0.0,0.0,0.9151,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004569,38.78,64.4,0,0.0,0.0,0.0,0.9585,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004570,24.13,39.32,0,0.0,0.0,0.0,0.9653,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004571,35.01,57.68,0,0.0,0.0,0.0,0.869,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004572,36.72,60.78,0,0.0,0.0,0.0,0.9635,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004573,68.35,89.7,0,1.0,1402000.0,0.0,0.8913,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004574,33.24,54.34,0,0.0,0.0,0.0,0.9337,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004575,75.91,93.98,0,0.0,0.0,0.0,0.864,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004576,42.14,69.42,0,0.0,0.0,0.0,0.9793,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004577,5.78,8.9,0,0.0,0.0,0.0,0.8774,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004578,23.59,38.6,0,0.0,0.0,0.0,0.8647,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004579,1.34,1.72,0,0.0,0.0,0.0,0.9237,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004580,57.91,81.5,0,0.0,0.0,0.0,1.582,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004581,51.29,77.66,0,0.0,0.0,0.0,0.9409,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004582,34.5,56.68,0,0.0,0.0,0.0,0.9756,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004583,32.02,52.14,0,0.0,0.0,0.0,0.8784,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004584,18.21,31.22,0,0.0,0.0,0.0,0.8538,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004585,78.92,95.72,1,1.0,498000.0,0.0,0.8752,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004586,45.93,74.14,0,0.0,0.0,0.0,0.8897,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004587,10.26,17.22,0,0.0,0.0,0.0,0.8965,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004588,1.59,2.18,0,0.0,0.0,0.0,0.8974,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004589,28.38,45.16,0,0.0,0.0,0.0,0.9203,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004590,43.44,71.24,0,0.0,0.0,0.0,0.9306,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004591,47.9,75.72,0,0.0,0.0,0.0,0.8803,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004592,13.82,24.0,0,0.0,0.0,0.0,0.9653,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004593,78.79,95.66,1,1.0,551000.0,0.0,0.9339,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004594,36.45,60.3,0,0.0,0.0,0.0,0.8819,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004595,6.03,9.36,0,0.0,0.0,0.0,0.8871,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004596,7.32,11.68,0,0.0,0.0,0.0,0.9314,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004597,26.21,41.82,0,0.0,0.0,0.0,0.8971,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004598,0.74,0.78,0,0.0,0.0,0.0,0.9298,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004599,47.54,75.4,0,0.0,0.0,0.0,0.9579,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004600,6.95,11.02,0,0.0,0.0,0.0,0.9491,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004601,21.09,35.32,0,0.0,0.0,0.0,0.9642,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004602,38.14,63.34,0,0.0,0.0,0.0,0.8652,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004603,3.78,5.6,0,0.0,0.0,0.0,0.8544,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004604,17.01,29.4,0,0.0,0.0,0.0,0.9632,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004605,37.99,63.08,0,0.0,0.0,0.0,0.9509,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004606,63.24,85.08,0,0.0,0.0,0.0,1.3392,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004607,9.11,15.08,0,0.0,0.0,0.0,0.9651,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004608,1.48,1.98,0,0.0,0.0,0.0,0.8866,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004609,42.24,69.6,0,0.0,0.0,0.0,0.8996,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004610,29.31,46.9,0,0.0,0.0,0.0,0.9315,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004611,5.51,8.4,0,0.0,0.0,0.0,0.8744,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004612,26.36,42.02,0,0.0,0.0,0.0,0.8979,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004613,24.16,39.36,0,0.0,0.0,0.0,0.9035,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004614,77.98,95.26,1,1.0,547000.0,0.0,0.9224,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004615,8.5,13.96,0,0.0,0.0,0.0,0.9274,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004616,78.87,95.7,1,0.0,0.0,0.0,1.5354,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004617,72.36,92.34,0,0.0,0.0,0.2606,0.9118,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-004618,65.93,87.66,0,0.0,0.0,0.0561,1.5534,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-004619,37.09,61.48,0,0.0,0.0,0.0,0.8691,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004620,39.52,65.56,0,0.0,0.0,0.0,0.864,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004621,55.39,79.92,0,0.0,0.0,0.0,0.9137,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004622,72.31,92.32,0,1.0,1395000.0,0.4184,0.9509,0.2222,0.0,75.0,UNVERIFIED_DISBURSEMENT_BURST,STATUTORY_CEILING_SMURFING,NONE
MPLADS-004623,69.89,90.86,0,1.0,2098000.0,0.0,0.9489,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004624,78.8,95.68,1,1.0,869000.0,0.0,0.9284,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004625,34.74,57.14,0,0.0,0.0,0.0,0.9533,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004626,12.61,21.66,0,0.0,0.0,0.0,0.9485,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004627,7.37,11.78,0,0.0,0.0,0.0,0.8937,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004628,15.63,27.06,0,0.0,0.0,0.0,0.9657,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004629,13.95,24.26,0,0.0,0.0,0.0,0.8821,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004630,66.51,88.18,0,0.0,0.0,0.0,1.2855,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004631,82.79,97.8,1,0.0,0.0,0.0,0.9207,0.25,0.3466,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004632,41.38,68.26,0,0.0,0.0,0.0,0.9148,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004633,54.03,79.2,0,0.0,0.0,0.0,0.9105,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004634,37.47,62.12,0,0.0,0.0,0.0,0.9032,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004635,36.63,60.62,0,0.0,0.0,0.0,0.9658,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004636,43.36,71.14,0,0.0,0.0,0.0,0.8797,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004637,37.59,62.34,0,0.0,0.0,0.0,0.9532,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004638,59.05,82.2,0,0.0,0.0,0.0,1.5491,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004639,41.18,67.98,0,0.0,0.0,0.0,0.9408,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004640,43.53,71.38,0,0.0,0.0,0.0,0.9769,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004641,19.09,32.62,0,0.0,0.0,0.0,0.9528,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004642,9.35,15.5,0,0.0,0.0,0.0,0.9043,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004643,56.1,80.4,0,0.0,0.0,0.0,0.9027,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004644,34.66,57.0,0,0.0,0.0,0.0,0.8675,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004645,44.04,72.04,0,0.0,0.0,0.0,0.9777,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004646,36.1,59.66,0,0.0,0.0,0.0,0.9063,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004647,3.89,5.8,0,0.0,0.0,0.0,0.963,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004648,42.43,69.84,0,0.0,0.0,0.0,0.9316,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004649,3.0,4.36,0,0.0,0.0,0.0,0.9691,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004650,6.51,10.2,0,0.0,0.0,0.0,0.9363,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004651,33.31,54.48,0,0.0,0.0,0.0,0.9019,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004652,44.66,72.82,0,0.0,0.0,0.0,0.8822,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004653,64.47,86.2,0,1.0,2436000.0,0.0,0.8611,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004654,36.31,60.04,0,0.0,0.0,0.0,0.8508,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004655,37.78,62.68,0,0.0,0.0,0.0,0.8599,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004656,16.53,28.62,0,0.0,0.0,0.0,0.9536,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004657,3.54,5.2,0,0.0,0.0,0.0,0.9514,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004658,6.11,9.51,0,0.0,0.0,0.0,0.9613,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004659,19.83,33.64,0,0.0,0.0,0.0,0.9783,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004660,46.12,74.32,0,0.0,0.0,0.0,0.8719,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004661,21.57,35.9,0,0.0,0.0,0.0068,0.8653,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004662,6.27,9.78,0,0.0,0.0,0.0,0.8862,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004663,42.66,70.14,0,0.0,0.0,0.0,0.8544,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004664,59.7,82.58,0,0.0,0.0,0.0,0.9716,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004665,68.76,90.1,0,0.0,0.0,0.0,1.3345,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004666,25.28,40.74,0,0.0,0.0,0.0,0.9353,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
